date,species,sample_id,algae_id,light_dark,run_block,wetweight_g,chamber_channel,temp_c,light_level,light_value,umol.sec,blank.rate,umol.sec.corr,umol.g.hr,umol.g.hr_uncorr
2026-02-03,as,AS02T_TPI_RUN2,AS02T,light,run2,0.44,12,23.713815789473685,5,397,0.0023791914031620377,-4.445664786949154e-5,0.0024236480510315293,19.829847690257967,19.46611148041667
2026-02-03,as,AS02T_TPI_RUN2,AS02T,light,run2,0.44,12,23.87121052631579,6,490,0.002726329699248248,-1.487806602208041e-4,0.002875110359469052,23.5236302138377,22.306333902940207
2026-02-03,as,AS02T_TPI_RUN2,AS02T,light,run2,0.44,12,23.99984210526316,7,595,0.0032912365763546588,-2.1610004880058138e-4,0.0035073366251552403,28.696390569451967,26.928299261083573
2026-02-03,as,AS02T_TPI_RUN2,AS02T,light,run2,0.44,12,24.16236842105263,8,690,0.004119163750000091,-8.691008451571087e-5,0.004206073834515802,34.41333137331111,33.70224886363711
2026-02-02,as,AS03T_TPI_RUN1,AS03T,light,run1,1.21,3,23.76825641025641,1,0,-0.0012539215686276175,-5.977434210519483e-5,-0.0011941472265224228,-3.552834723537787,-3.730675741371424
2026-02-02,as,AS03T_TPI_RUN1,AS03T,light,run1,1.21,3,24.045641025641025,2,95,0.0012959009009009222,9.790783545972069e-6,0.0012861101173549502,3.8264433243618354,3.8555729283002647
2026-02-02,as,AS03T_TPI_RUN1,AS03T,light,run1,1.21,3,24.122153846153847,3,195,0.0029786067193676023,-1.3533963780512678e-5,0.002992140683148115,8.90223674325059,8.861970404730057
2026-02-02,as,AS03T_TPI_RUN1,AS03T,light,run1,1.21,3,24.208641025641025,4,305,0.00437753448275867,-2.0185207251586834e-5,0.004397719690010257,13.084124697551179,13.02406953548034
2026-02-02,as,AS03T_TPI_RUN1,AS03T,light,run1,1.21,3,24.474846153846155,5,390,0.006621173713738422,2.409204476831271e-5,0.006597081668970109,19.627680998588755,19.699359809469687
2026-02-02,as,AS03T_TPI_RUN1,AS03T,light,run1,1.21,3,24.15710256410257,6,510,0.007348120085470055,-4.571612585940982e-5,0.007393836211329465,21.998190380814936,21.86217546090264
2026-02-02,as,AS03T_TPI_RUN1,AS03T,light,run1,1.21,3,24.320564102564106,7,602,0.007960529755283668,-3.8529352309754995e-5,0.007999059107593423,23.79885354325316,23.684220759521658
2026-02-02,as,AS03T_TPI_RUN1,AS03T,light,run1,1.21,3,24.47315384615385,8,710,0.00781647588522586,2.2101205699085976e-7,0.007816254873168869,23.25497317637019,23.255630732903384
2026-02-03,as,AS04T_TPI_RUN3,AS04T,light,run3,1.17,5,23.768102564102563,1,0,-0.0017872087912087775,-6.498084643805064e-4,-0.0011374003268282713,-3.499693313317758,-5.499103972950085
2026-02-03,as,AS04T_TPI_RUN3,AS04T,light,run3,1.17,5,23.780589743589744,2,95,6.239733036707664e-4,-6.535993422939186e-4,0.001277572645964685,3.930992756814416,1.9199178574485118
2026-02-03,as,AS04T_TPI_RUN3,AS04T,light,run3,1.17,5,23.72446153846154,3,205,0.002220881894576045,-4.800823683490114e-4,0.002700964262925056,8.310659270538634,6.833482752541677
2026-02-03,as,AS04T_TPI_RUN3,AS04T,light,run3,1.17,5,23.730948717948717,4,301,0.0035507202444614496,-5.219449936437631e-4,0.004072665238105212,12.531277655708346,10.925293059881383
2026-02-03,as,AS04T_TPI_RUN3,AS04T,light,run3,1.17,5,23.78246153846154,5,404,0.004604614509246096,-4.035373901296244e-4,0.00500815189937572,15.409698151925296,14.168044643834143
2026-02-03,as,AS04T_TPI_RUN3,AS04T,light,run3,1.17,5,23.8774358974359,6,508,0.005402706766917269,-2.4996989600438555e-4,0.005652676662921654,17.392851270528165,16.62371312897621
2026-02-03,as,AS04T_TPI_RUN3,AS04T,light,run3,1.17,5,23.99,7,601,0.005766498023715441,-2.0828758263996008e-4,0.0059747856063554015,18.383955711862775,17.74307084220136
2026-02-03,as,AS04T_TPI_RUN3,AS04T,light,run3,1.17,5,24.128435897435896,8,710,0.00560913230769228,-1.9704530769228966e-4,0.00580617761538457,17.865161893490985,17.25886863905317
2026-02-03,as,AS05T_TPI_RUN3,AS05T,light,run3,0.49,10,23.926564102564104,1,0,-0.0010810085457927956,-6.498084643805064e-4,-4.312000814122892e-4,-3.1680005981311044,-7.942103601742988
2026-02-03,as,AS05T_TPI_RUN3,AS05T,light,run3,0.49,10,23.935589743589745,2,95,-3.066202686200041e-5,-6.535993422939186e-4,6.229373154319182e-4,4.576682317458991,-0.2252720340881663
2026-02-03,as,AS05T_TPI_RUN3,AS05T,light,run3,0.49,10,23.88,3,205,5.668933101173455e-4,-4.800823683490114e-4,0.0010469756784663568,7.692066209140581,4.164930441678457
2026-02-03,as,AS05T_TPI_RUN3,AS05T,light,run3,0.49,10,23.87905128205128,4,301,0.0012076924908424615,-5.219449936437631e-4,0.0017296374844862246,12.707540702347773,8.872842789862982
2026-02-03,as,AS05T_TPI_RUN3,AS05T,light,run3,0.49,10,23.927717948717948,5,404,0.0016733551470588099,-4.035373901296244e-4,0.0020768925371884342,15.258802314037476,12.29403781512595
2026-02-03,as,AS05T_TPI_RUN3,AS05T,light,run3,0.49,10,24.03505128205128,6,508,0.0020852299465240016,-2.4996989600438555e-4,0.002335199842528387,17.15657027163713,15.320056749972258
2026-02-03,as,AS05T_TPI_RUN3,AS05T,light,run3,0.49,10,24.132410256410257,7,601,0.0022796262125902036,-2.0828758263996008e-4,0.0024879137952301634,18.27855033230324,16.748274214948434
2026-02-03,as,AS05T_TPI_RUN3,AS05T,light,run3,0.49,10,24.260410256410257,8,710,0.0023112987218046055,-1.9704530769228966e-4,0.002508344029496895,18.42865001263025,16.980970201013427
2026-02-03,av,AV01T_TPI_RUN2,AV01T,light,run2,9.07,6,23.75865789473684,1,0,-0.003938480769230797,-3.2960053074839856e-4,-0.003608880238482399,-1.4324111200150644,-1.5632338224069318
2026-02-03,av,AV01T_TPI_RUN2,AV01T,light,run2,9.07,6,23.76313157894737,2,98,9.84329545454561e-4,-1.9224273139399544e-4,0.0011765722768485565,0.4669967140743995,0.390693094116474
2026-02-03,av,AV01T_TPI_RUN2,AV01T,light,run2,9.07,6,23.706184210526317,3,202,0.004494949675324671,-1.7441781506780303e-4,0.004669367490392474,1.8533321902329554,1.7841035095004205
2026-02-03,av,AV01T_TPI_RUN2,AV01T,light,run2,9.07,6,23.69615789473684,4,298,0.007618979700854723,-1.6075240831965617e-4,0.007779732109174379,3.0878760301022896,3.024071325587321
2026-02-03,av,AV01T_TPI_RUN2,AV01T,light,run2,9.07,6,23.72678947368421,5,397,0.009014502442002494,-4.445664786949154e-5,0.009058959089871985,3.5956177203461017,3.5779723033306485
2026-02-03,av,AV01T_TPI_RUN2,AV01T,light,run2,9.07,6,23.87365789473684,6,490,0.01071861249999994,-1.487806602208041e-4,0.010867393160220744,4.313408531068872,4.25435556780593
2026-02-03,av,AV01T_TPI_RUN2,AV01T,light,run2,9.07,6,23.986631578947367,7,595,0.010996458333333368,-2.1610004880058138e-4,0.01121255838213395,4.4504090601634205,4.364636163175317
2026-02-03,av,AV01T_TPI_RUN2,AV01T,light,run2,9.07,6,24.148315789473685,8,690,0.006406935578208491,-8.691008451571087e-5,0.006493845662724203,2.577491111996376,2.542995378340746
2026-02-02,av,AV03T_TPI_RUN1,AV03T,light,run1,4.97,12,23.698564102564102,1,0,-0.002038431171319064,-5.977434210519483e-5,-0.001978656829213869,-1.433232310899382,-1.4765296210761831
2026-02-02,av,AV03T_TPI_RUN1,AV03T,light,run1,4.97,12,23.966,2,95,0.0012871705276704898,9.790783545972069e-6,0.0012773797441245178,0.9252650058044797,0.9323569214514614
2026-02-02,av,AV03T_TPI_RUN1,AV03T,light,run1,4.97,12,24.147615384615385,4,305,0.005331123931623945,-2.0185207251586834e-5,0.005351309138875532,3.876199778662358,3.8615787029871638
2026-02-02,av,AV03T_TPI_RUN1,AV03T,light,run1,4.97,12,24.39997435897436,5,390,0.006482733887733874,2.409204476831271e-5,0.006458641842965561,4.678291878204431,4.695742856306227
2026-02-02,av,AV03T_TPI_RUN1,AV03T,light,run1,4.97,12,24.06453846153846,6,510,0.006808017857142767,-4.571612585940982e-5,0.006853733983002177,4.964475319679646,4.931361023282488
2026-02-02,av,AV03T_TPI_RUN1,AV03T,light,run1,4.97,12,24.239461538461537,7,602,0.007690245237299423,-3.8529352309754995e-5,0.007728774589609178,5.598307549817513,5.570398964643446
2026-02-02,av,AV03T_TPI_RUN1,AV03T,light,run1,4.97,12,24.395384615384614,8,710,0.008018198891625644,2.2101205699085976e-7,0.008017977879568653,5.807790818198622,5.807950907414954
2026-02-03,av,AV04T_TPI_RUN2,AV04T,light,run2,8.05,10,23.916526315789476,1,0,-0.004358768571428555,-3.2960053074839856e-4,-0.004029168040680157,-1.8018639685029272,-1.9492629636202234
2026-02-03,av,AV04T_TPI_RUN2,AV04T,light,run2,8.05,10,23.92657894736842,2,98,8.40861807692298e-4,-1.9224273139399544e-4,0.0010331045390862934,0.4620094833180939,0.37603757859531334
2026-02-03,av,AV04T_TPI_RUN2,AV04T,light,run2,8.05,10,23.86015789473684,3,202,0.004006349298128356,-1.7441781506780303e-4,0.004180767113196159,1.8696598270194003,1.7916593134487058
2026-02-03,av,AV04T_TPI_RUN2,AV04T,light,run2,8.05,10,23.83971052631579,4,298,0.006294454624060162,-1.6075240831965617e-4,0.006455207032379818,2.8868006604431478,2.8149113846728673
2026-02-03,av,AV04T_TPI_RUN2,AV04T,light,run2,8.05,10,23.86986842105263,5,397,0.008032329131274175,-4.445664786949154e-5,0.008076785779143666,3.611978733530086,3.592097499700252
2026-02-03,av,AV04T_TPI_RUN2,AV04T,light,run2,8.05,10,24.043236842105262,6,490,0.010610453363269774,-1.487806602208041e-4,0.010759234023490579,4.811582917337401,4.745047466803873
2026-02-03,av,AV04T_TPI_RUN2,AV04T,light,run2,8.05,10,24.176026315789475,7,595,0.012041602551566166,-2.1610004880058138e-4,0.012257702600366748,5.4817055107230175,5.385064495110334
2026-02-03,av,AV04T_TPI_RUN2,AV04T,light,run2,8.05,10,24.34957894736842,8,690,0.011317438431590703,-8.691008451571087e-5,0.011404348516106414,5.100081323973054,5.061214702326277
2026-02-03,cs,CS01T_TPI_RUN2,CS01T,light,run2,0.75,8,23.82392105263158,1,0,-0.0013787314349277189,-3.2960053074839856e-4,-0.0010491309041793203,-5.035828340060737,-6.61791088765305
2026-02-03,cs,CS01T_TPI_RUN2,CS01T,light,run2,0.75,8,23.82478947368421,2,98,0.0016985330533596241,-1.9224273139399544e-4,0.0018907757847536196,9.075723766817374,8.152958656126197
2026-02-03,cs,CS01T_TPI_RUN2,CS01T,light,run2,0.75,8,23.756526315789472,3,202,0.00331816363636371,-1.7441781506780303e-4,0.0034925814514315126,16.76439096687126,15.927185454545807
2026-02-03,cs,CS01T_TPI_RUN2,CS01T,light,run2,0.75,8,23.735263157894735,4,298,0.004596479542966681,-1.6075240831965617e-4,0.004757231951286337,22.834713366174416,22.06310180624007
2026-02-03,cs,CS01T_TPI_RUN2,CS01T,light,run2,0.75,8,23.764815789473683,5,397,0.005402039548872207,-4.445664786949154e-5,0.005446496196741699,26.143181744360152,25.929789834586597
2026-02-03,cs,CS01T_TPI_RUN2,CS01T,light,run2,0.75,8,23.923,6,490,0.0058738325396826005,-1.487806602208041e-4,0.006022613199903405,28.908543359536342,28.194396190476482
2026-02-03,cs,CS01T_TPI_RUN2,CS01T,light,run2,0.75,8,24.0485,7,595,0.006110890750915745,-2.1610004880058138e-4,0.006326990799716326,30.369555838638366,29.332275604395576
2026-02-03,cs,CS01T_TPI_RUN2,CS01T,light,run2,0.75,8,24.213605263157895,8,690,0.006470160433815429,-8.691008451571087e-5,0.00655707051833114,31.47393848798947,31.05677008231406
2026-02-02,cs,CS02T_TPI_RUN1,CS02T,light,run1,0.76,9,23.6915641025641,1,0,-5.898830769231983e-4,-5.977434210519483e-5,-5.301087348180035e-4,-2.5110413754537007,-2.794182995951992
2026-02-02,cs,CS02T_TPI_RUN1,CS02T,light,run1,0.76,9,23.957666666666668,2,95,9.587252747252496e-4,9.790783545972069e-6,9.489344911792775e-4,4.494952852954473,4.541330248698551
2026-02-02,cs,CS02T_TPI_RUN1,CS02T,light,run1,0.76,9,24.047384615384615,3,195,0.0018171589889484528,-1.3533963780512678e-5,0.0018306929527289655,8.6717034602951,8.60759521080846
2026-02-02,cs,CS02T_TPI_RUN1,CS02T,light,run1,0.76,9,24.142769230769233,4,305,0.0022333186813186896,-2.0185207251586834e-5,0.0022535038885702764,10.67449210375394,10.57887796414116
2026-02-02,cs,CS02T_TPI_RUN1,CS02T,light,run1,0.76,9,24.393102564102563,5,390,0.002637059288537534,2.409204476831271e-5,0.0026129672437692213,12.37721325995947,12.491333472019896
2026-02-02,cs,CS02T_TPI_RUN1,CS02T,light,run1,0.76,9,24.03253846153846,6,510,0.0024471958974358796,-4.571612585940982e-5,0.0024929120232952896,11.808530636661898,11.591980566801535
2026-02-02,cs,CS02T_TPI_RUN1,CS02T,light,run1,0.76,9,24.21620512820513,7,602,0.0026786514935988096,-3.8529352309754995e-5,0.0027171808459085646,12.870856638514253,12.688349180204888
2026-02-02,cs,CS02T_TPI_RUN1,CS02T,light,run1,0.76,9,24.361,8,710,0.002794111304347718,2.2101205699085976e-7,0.0027938902922907275,13.234217174008709,13.235264073226032
2026-02-03,cs,CS03T_TPI_RUN3,CS03T,light,run3,1.3,2,23.801820512820512,1,0,-0.0020746994871794783,-6.498084643805064e-4,-0.001424891022798972,-3.945852063135615,-5.745321656804709
2026-02-03,cs,CS03T_TPI_RUN3,CS03T,light,run3,1.3,2,23.79825641025641,2,95,0.0016103736263736,-6.535993422939186e-4,0.0022639729686675185,6.26946360554082,4.459496196111507
2026-02-03,cs,CS03T_TPI_RUN3,CS03T,light,run3,1.3,2,23.74746153846154,3,205,0.004142906832298151,-4.800823683490114e-4,0.004622989200647163,12.802123940253683,11.472665074056419
2026-02-03,cs,CS03T_TPI_RUN3,CS03T,light,run3,1.3,2,23.758179487179486,4,301,0.006268307486631057,-5.219449936437631e-4,0.00679025248027482,18.803776099222578,17.35838996297831
2026-02-03,cs,CS03T_TPI_RUN3,CS03T,light,run3,1.3,2,23.819282051282052,5,404,0.007370634897360748,-4.035373901296244e-4,0.007774172287490373,21.528477103819494,20.410988946537454
2026-02-03,cs,CS03T_TPI_RUN3,CS03T,light,run3,1.3,2,23.917820512820512,6,508,0.008136960000000042,-2.4996989600438555e-4,0.008386929896004428,23.22534432739688,22.533120000000117
2026-02-03,cs,CS03T_TPI_RUN3,CS03T,light,run3,1.3,2,24.01617948717949,7,601,0.008391877769289556,-2.0828758263996008e-4,0.008600165351929517,23.815842513035584,23.23904613034031
2026-02-03,cs,CS03T_TPI_RUN3,CS03T,light,run3,1.3,2,24.154153846153847,8,710,0.008520219130434648,-1.9704530769228966e-4,0.008717264438126938,24.14011690558229,23.594452976588254
2026-02-03,cs,CS04T_TPI_RUN2,CS04T,light,run2,1.64,2,23.743263157894734,1,0,-0.0020712001470588833,-3.2960053074839856e-4,-0.0017415996163104848,-3.823023547998625,-4.5465369081780365
2026-02-03,cs,CS04T_TPI_RUN2,CS04T,light,run2,1.64,2,23.745894736842107,2,98,0.003236300689655155,-1.9224273139399544e-4,0.0034285434210491504,7.526070924254233,7.104074684608878
2026-02-03,cs,CS04T_TPI_RUN2,CS04T,light,run2,1.64,2,23.67747368421053,3,202,0.0069504187662337005,-1.7441781506780303e-4,0.007124836581301503,15.639885178466715,15.257016803927636
2026-02-03,cs,CS04T_TPI_RUN2,CS04T,light,run2,1.64,2,23.665710526315788,4,298,0.009356301587301587,-1.6075240831965617e-4,0.009517053995621243,20.89109413672956,20.538222996515678
2026-02-03,cs,CS04T_TPI_RUN2,CS04T,light,run2,1.64,2,23.69757894736842,5,397,0.01092333821428571,-4.445664786949154e-5,0.0109677948621552,24.075647258389466,23.97805949477351
2026-02-03,cs,CS04T_TPI_RUN2,CS04T,light,run2,1.64,2,23.865473684210528,6,490,0.012272053111111172,-1.487806602208041e-4,0.012420833771331977,27.265244863899465,26.938653170731843
2026-02-03,cs,CS04T_TPI_RUN2,CS04T,light,run2,1.64,2,23.99665789473684,7,595,0.011706549705882334,-2.1610004880058138e-4,0.011922649754682916,26.171670193206403,25.697304232424635
2026-02-03,cs,CS04T_TPI_RUN2,CS04T,light,run2,1.64,2,24.17831578947368,8,690,0.012047556211180135,-8.691008451571087e-5,0.012134466295695846,26.636633332015272,26.445855097712496
2026-02-03,cs,CS05T_TPI_RUN3,CS05T,light,run3,0.85,9,23.79625641025641,1,0,-0.0019577071428570803,-6.498084643805064e-4,-0.001307898678476574,-5.539335579430197,-8.291465546218223
2026-02-03,cs,CS05T_TPI_RUN3,CS05T,light,run3,0.85,9,23.791179487179487,2,95,8.619264005602026e-4,-6.535993422939186e-4,0.0015155257428541213,6.418697263852748,3.6505118141373285
2026-02-03,cs,CS05T_TPI_RUN3,CS05T,light,run3,0.85,9,23.740076923076924,3,205,0.0031001109124331543,-4.800823683490114e-4,0.0035801932807821655,15.16317154213623,13.129881511481596
2026-02-03,cs,CS05T_TPI_RUN3,CS05T,light,run3,0.85,9,23.72923076923077,4,301,0.004709494274193537,-5.219449936437631e-4,0.0052314392678373,22.156683957899155,19.94609339658439
2026-02-03,cs,CS05T_TPI_RUN3,CS05T,light,run3,0.85,9,23.772102564102564,5,404,0.005179251152173889,-4.035373901296244e-4,0.005582788542303514,23.64475147328547,21.935651938618825
2026-02-03,cs,CS05T_TPI_RUN3,CS05T,light,run3,0.85,9,23.865717948717947,6,508,0.0060650845112781866,-2.4996989600438555e-4,0.006315054407282572,26.746112783785012,25.68741675364879
2026-02-03,cs,CS05T_TPI_RUN3,CS05T,light,run3,0.85,9,23.96176923076923,7,601,0.00689417547619052,-2.0828758263996008e-4,0.00710246305883048,30.08102001387027,29.19886084033632
2026-02-03,cs,CS05T_TPI_RUN3,CS05T,light,run3,0.85,9,24.107897435897435,8,710,0.00732997261904767,-1.9704530769228966e-4,0.0075270179267399595,31.87913474854571,31.0445899159666
2026-02-02,da,DA01T_TPI_RUN1,DA01T,light,run1,0.67,8,23.73607692307692,1,0,-0.0022979054347826502,-5.977434210519483e-5,-0.0022381310926774555,-12.025779005431103,-12.346954574951553
2026-02-02,da,DA01T_TPI_RUN1,DA01T,light,run1,0.67,8,23.997641025641027,2,95,0.0033794334677419505,9.790783545972069e-6,0.0033696426841959785,18.10554278075451,18.158149975926897
2026-02-02,da,DA01T_TPI_RUN1,DA01T,light,run1,0.67,8,24.08925641025641,3,195,0.007021969854469859,-1.3533963780512678e-5,0.007035503818250371,37.802707083136326,37.72998727774849
2026-02-02,da,DA01T_TPI_RUN1,DA01T,light,run1,0.67,8,24.184641025641024,4,305,0.009538933760683793,-2.0185207251586834e-5,0.00955911896793538,51.36243027547368,51.25397244546516
2026-02-02,da,DA01T_TPI_RUN1,DA01T,light,run1,0.67,8,24.074384615384616,6,510,0.009491794493882164,-4.571612585940982e-5,0.009537510619741573,51.24632571801442,51.00068683279969
2026-02-02,da,DA01T_TPI_RUN1,DA01T,light,run1,0.67,8,24.24897435897436,7,602,0.010424553571428699,-3.8529352309754995e-5,0.010463082923738454,56.219550037997664,56.012526652452706
2026-02-02,da,DA01T_TPI_RUN1,DA01T,light,run1,0.67,8,24.38533333333333,8,710,0.009203801975051924,2.2101205699085976e-7,0.009203580962994933,49.45207681609217,49.45326434356257
2026-02-03,da,DA03T_TPI_RUN2,DA03T,light,run2,0.21,3,23.81,1,0,-0.0015377370655080681,-3.2960053074839856e-4,-0.0012081365347596696,-20.710912024451478,-26.36120683728117
2026-02-03,da,DA03T_TPI_RUN2,DA03T,light,run2,0.21,3,23.81215789473684,2,98,0.001313305230615,-1.9224273139399544e-4,0.0015055479620089956,25.809393634439925,22.513803953400004
2026-02-03,da,DA03T_TPI_RUN2,DA03T,light,run2,0.21,3,23.744263157894736,3,202,0.003183958165322566,-1.7441781506780303e-4,0.003358375980390369,57.572159663834896,54.58213997695828
2026-02-03,da,DA03T_TPI_RUN2,DA03T,light,run2,0.21,3,23.721026315789473,4,298,0.004698636510263971,-1.6075240831965617e-4,0.004859388918583627,83.30381003286217,80.54805446166807
2026-02-03,da,DA03T_TPI_RUN2,DA03T,light,run2,0.21,3,23.751315789473683,5,397,0.005497432017543802,-4.445664786949154e-5,0.005541888665413294,95.00380569279932,94.24169172932233
2026-02-03,da,DA03T_TPI_RUN2,DA03T,light,run2,0.21,3,23.928815789473685,6,490,0.006269290024630488,-1.487806602208041e-4,0.0064180706848512925,110.02406888316503,107.47354327937981
2026-02-03,da,DA03T_TPI_RUN2,DA03T,light,run2,0.21,3,24.066894736842105,7,595,0.006509061764705791,-2.1610004880058138e-4,0.006725161813506372,115.28848823153781,111.58391596638499
2026-02-03,da,DA03T_TPI_RUN2,DA03T,light,run2,0.21,3,24.25321052631579,8,690,0.006483938185483844,-8.691008451571087e-5,0.0065708482699995555,112.64311319999238,111.1532260368659
2026-02-02,da,DA04T_TPI_RUN1,DA04T,light,run1,1.95,1,23.82420512820513,1,0,-0.004097331730769246,-5.977434210519483e-5,-0.004037557388664051,-7.453952102149017,-7.564304733727839
2026-02-02,da,DA04T_TPI_RUN1,DA04T,light,run1,1.95,1,24.093564102564105,2,95,0.006111876764539854,9.790783545972069e-6,0.006102085980993882,11.26538950337332,11.283464796073577
2026-02-02,da,DA04T_TPI_RUN1,DA04T,light,run1,1.95,1,24.1825641025641,3,195,0.015600781250000034,-1.3533963780512678e-5,0.015614315213780547,28.826428086979472,28.80144230769237
2026-02-02,da,DA04T_TPI_RUN1,DA04T,light,run1,1.95,1,24.27217948717949,4,305,0.021779762867647042,-2.0185207251586834e-5,0.02179994807489863,40.246057984428234,40.20879298642531
2026-02-02,da,DA04T_TPI_RUN1,DA04T,light,run1,1.95,1,24.54874358974359,5,390,0.02738692056650243,2.409204476831271e-5,0.027362828521734116,50.515991117047605,50.560468738158335
2026-02-02,da,DA04T_TPI_RUN1,DA04T,light,run1,1.95,1,24.240435897435898,6,510,0.019901551915322516,-4.571612585940982e-5,0.019947268041181927,36.82572561448971,36.74132661290311
2026-02-02,da,DA04T_TPI_RUN1,DA04T,light,run1,1.95,1,24.395230769230768,7,602,-0.0020323458815956733,-3.8529352309754995e-5,-0.0019938165292859183,-3.680892054066311,-3.7520231660227816
2026-02-02,da,DA04T_TPI_RUN1,DA04T,light,run1,1.95,1,24.558410256410255,8,710,0.0099241249999999,2.2101205699085976e-7,0.00992390398794291,18.321053516202294,18.321461538461357
2026-02-03,gs,GS01T_TPI_RUN2,GS01T,light,run2,4.36,11,23.85628947368421,1,0,-0.0022379803043479445,-3.2960053074839856e-4,-0.001908379773599546,-1.5757264185684323,-1.8478736457918805
2026-02-03,gs,GS01T_TPI_RUN2,GS01T,light,run2,4.36,11,23.854605263157893,2,98,0.001228751999999938,-1.9224273139399544e-4,0.0014209947313939336,1.1732984020683854,1.0145658715595818
2026-02-03,gs,GS01T_TPI_RUN2,GS01T,light,run2,4.36,11,23.78163157894737,3,202,0.003426441022021514,-1.7441781506780303e-4,0.0036008588370893173,2.9731861957618215,2.8291714860728097
2026-02-03,gs,GS01T_TPI_RUN2,GS01T,light,run2,4.36,11,23.756315789473685,4,298,0.00580464169172929,-1.6075240831965617e-4,0.005965394100048946,4.925554761508304,4.792823415189321
2026-02-03,gs,GS01T_TPI_RUN2,GS01T,light,run2,4.36,11,23.778868421052632,5,397,0.007729153676470539,-4.445664786949154e-5,0.007773610324340031,6.418577332023879,6.38187000809494
2026-02-03,gs,GS01T_TPI_RUN2,GS01T,light,run2,4.36,11,23.933631578947367,6,490,0.009625661576354689,-1.487806602208041e-4,0.009774442236575493,8.070640378823802,7.947793962127724
2026-02-03,gs,GS01T_TPI_RUN2,GS01T,light,run2,4.36,11,24.07102631578947,7,595,0.010700531600985221,-2.1610004880058138e-4,0.010916631649785803,9.01373255486901,8.835301321914402
2026-02-03,gs,GS01T_TPI_RUN2,GS01T,light,run2,4.36,11,24.252263157894735,8,690,0.011973512229102035,-8.691008451571087e-5,0.012060422313617746,9.958146864455019,9.886386244212689
2026-02-03,gs,GS03T_TPI_RUN3,GS03T,light,run3,2.28,6,23.78192307692308,1,0,-0.0019661526600985436,-6.498084643805064e-4,-0.0013163441957180374,-2.0784382037653226,-3.104451568576648
2026-02-03,gs,GS03T_TPI_RUN3,GS03T,light,run3,2.28,6,23.795538461538463,2,95,3.6832381048382344e-4,-6.535993422939186e-4,0.001021923152777742,1.613562872806961,0.5815639112902475
2026-02-03,gs,GS03T_TPI_RUN3,GS03T,light,run3,2.28,6,23.74046153846154,3,205,0.00203663631016047,-4.800823683490114e-4,0.0025167186785094815,3.973766334488656,3.215741542358637
2026-02-03,gs,GS03T_TPI_RUN3,GS03T,light,run3,2.28,6,23.747666666666667,4,301,0.003722125403225805,-5.219449936437631e-4,0.0042440703968695676,6.7011637845308965,5.877040110356535
2026-02-03,gs,GS03T_TPI_RUN3,GS03T,light,run3,2.28,6,23.807717948717947,5,404,0.004844605935960623,-4.035373901296244e-4,0.005248143326090248,8.286542093826707,7.649377793622037
